dt,open,high,low,close,volume,turnover
1616489640,54423.5,54424.0,54344.0,54372.5,4371914,80.39953544999999
1616489700,54372.5,54401.5,54372.5,54398.0,1465992,26.95273537000002
1616489760,54398.0,54398.0,54345.0,54345.0,4660569,85.72854728999997
1616489820,54345.0,54404.0,54344.0,54404.0,4238679,77.96729250000001
1616489880,54404.0,54404.5,54370.0,54370.0,1831657,33.67421988000002
1616489940,54370.0,54370.0,54310.0,54310.0,6048477,111.31116139000004
1616490000,54310.0,54313.0,54306.0,54313.0,3387137,62.367804499999956
1616490060,54313.0,54313.0,54284.0,54284.5,2240402,41.26228052999996
1616490120,54284.5,54290.5,54261.5,54261.5,3613311,66.56750236000005
1616490180,54261.5,54262.0,54261.5,54262.0,1052734,19.40108304
1616490240,54262.0,54265.5,54260.5,54265.0,2121559,39.09732329999999
1616490300,54265.0,54294.0,54265.0,54294.0,3505274,64.57190301000001
1616490360,54294.0,54300.0,54294.0,54299.5,2221185,40.90748188000001
1616490420,54299.5,54300.0,54265.0,54271.0,2567091,47.28524161000015
1616490480,54271.0,54277.5,54270.5,54277.5,1853926,34.15936428
1616490540,54277.5,54277.5,54277.0,54277.0,411961,7.589917719999999
1616490600,54277.0,54302.5,54277.0,54302.0,3529007,65.00217288000002
1616490660,54302.0,54302.0,54277.5,54280.5,2915030,53.69903123
1616490720,54280.5,54287.0,54280.5,54286.5,1245132,22.93854663000001
1616490780,54286.5,54287.0,54286.5,54286.5,187481,3.4535239000000004
1616490840,54286.5,54378.5,54286.5,54376.5,3335701,61.379781040000076
1616490900,54376.5,54376.5,54323.0,54348.5,3519784,64.75750065000007
1616490960,54348.5,54370.5,54348.0,54370.0,1092827,20.104410520000023
1616491020,54370.0,54420.5,54370.0,54420.0,4153240,76.3402399500001
1616491080,54420.0,54500.0,54387.0,54500.0,5830912,107.10295779000008
1616491140,54500.0,54500.0,54482.5,54492.0,6942609,127.40998881999997
1616491200,54492.0,54492.5,54457.5,54457.5,4481647,82.25934018
1616491260,54457.5,54458.0,54384.5,54385.0,11822008,217.2205766399996
1616491320,54385.0,54385.0,54341.5,54341.5,3245131,59.70533132999997
1616491380,54341.5,54370.0,54320.5,54335.0,6197663,114.02912673999998
1616491440,54335.0,54356.0,54320.0,54349.0,1898734,34.94535532999995
1616491500,54349.0,54361.0,54344.0,54361.0,881996,16.226503929999996
1616491560,54361.0,54370.0,54360.5,54369.5,746686,13.734350900000004
1616491620,54369.5,54369.5,54344.0,54357.0,1381258,25.409494209999984
1616491680,54357.0,54357.5,54329.5,54329.5,1248289,22.97475402000001
1616491740,54329.5,54342.5,54329.5,54342.0,1340893,24.67776215000001
1616491800,54342.0,54380.0,54342.0,54380.0,3718243,68.39844918
1616491860,54380.0,54410.5,54379.5,54390.5,4428271,81.40065308000003
1616491920,54390.5,54410.0,54357.0,54410.0,2817022,51.80318684999999
1616491980,54410.0,54528.5,54409.5,54528.0,5135863,94.26315335999996
1616492040,54528.0,54528.5,54421.0,54435.0,8453767,155.18513571000003
1616492100,54435.0,54435.5,54374.0,54374.5,3422960,62.92808515000011
1616492160,54374.5,54374.5,54362.0,54362.5,969422,17.829513799999972
1616492220,54362.5,54362.5,54310.0,54310.0,3478178,64.02192638999995
1616492280,54310.0,54320.5,54310.0,54320.0,1679776,30.926360179999968
1616492340,54320.0,54320.5,54243.0,54243.0,4474717,82.4595217599999
1616492400,54243.0,54250.0,54243.0,54249.5,905593,16.694920240000005
1616492460,54249.5,54278.0,54249.5,54277.5,1849970,34.08885288000001
1616492520,54277.5,54278.5,54277.5,54278.5,1526105,28.11663392000001
1616492580,54278.5,54350.0,54278.0,54350.0,4467913,82.23396887999995
1616492640,54350.0,54400.0,54349.5,54400.0,1639672,30.146486090000014
1616492700,54400.0,54403.0,54372.0,54377.0,2873122,52.81652579999997
1616492760,54377.0,54380.0,54356.0,54379.5,1984970,36.508725810000016
1616492820,54379.5,54434.5,54379.5,54434.0,1321085,24.27927932
1616492880,54434.0,54497.0,54434.0,54497.0,2107787,38.69802946999997
1616492940,54497.0,54565.0,54496.5,54524.0,7497855,137.48935475000005
1616493000,54524.0,54600.0,54523.5,54600.0,4408493,80.76657858000004
1616493060,54600.0,54635.0,54599.5,54623.0,4520211,82.76939740999988
1616493120,54623.0,54623.0,54615.0,54615.0,2469090,45.207091480000045
1616493180,54615.0,54615.5,54594.5,54612.5,5638292,103.25681873
1616493240,54612.5,54677.0,54612.0,54615.0,10500402,192.14072607000057
1616493300,54615.0,54618.0,54567.0,54593.5,5829356,106.77666974999997
1616493360,54593.5,54625.0,54593.0,54625.0,4963542,90.87713511000008
1616493420,54625.0,54626.5,54566.5,54578.0,4727390,86.59371549999986
1616493480,54578.0,54605.0,54578.0,54604.5,3421347,62.66132814
1616493540,54604.5,54625.5,54604.5,54621.0,1757858,32.186452539999955
1616493600,54621.0,54672.0,54620.5,54672.0,6163312,112.75917952000007
1616493660,54672.0,54673.0,54624.0,54624.0,5507781,100.80190062000004
1616493720,54624.0,54624.5,54600.0,54600.5,1537468,28.15307477
1616493780,54600.5,54600.5,54581.5,54581.5,1566482,28.696423579999948
1616493840,54581.5,54582.0,54564.5,54564.5,1889075,34.61665095
1616493900,54564.5,54591.5,54559.5,54591.5,4288341,78.57888391000007
1616493960,54591.5,54601.0,54591.0,54600.5,1601292,29.33003552000001
1616494020,54600.5,54604.0,54559.5,54577.5,3635957,66.59981695000012
1616494080,54577.5,54656.5,54577.5,54656.0,3131142,57.33198510000005
1616494140,54656.0,54695.5,54656.0,54695.5,5980112,109.36700633999996
1616494200,54695.5,54695.5,54625.0,54625.5,3565016,65.21078552
1616494260,54625.5,54625.5,54600.0,54600.5,1793152,32.834355210000034
1616494320,54600.5,54678.0,54600.0,54659.0,2324334,42.54421185999999
1616494380,54659.0,54659.5,54570.0,54570.5,1335844,24.45755573000001
1616494440,54570.5,54621.0,54570.0,54621.0,2111375,38.681649070000134
1616494500,54621.0,54670.0,54606.0,54657.5,2850716,52.15845658000003
1616494560,54657.5,54657.5,54600.0,54600.5,1669062,30.556788390000037
1616494620,54600.5,54600.5,54585.0,54592.5,1205471,22.081409810000068
1616494680,54592.5,54593.0,54548.0,54548.5,7261086,133.06284430999997
1616494740,54548.5,54588.0,54548.0,54587.5,2608897,47.81312753999998
1616494800,54587.5,54610.5,54587.5,54596.0,1498442,27.44235735000001
1616494860,54596.0,54596.5,54572.5,54572.5,1128468,20.67762452
1616494920,54572.5,54573.0,54536.5,54537.0,3322582,60.909686839999935
1616494980,54537.0,54537.0,54460.5,54486.0,17513692,321.3808473900009
1616495040,54486.0,54486.0,54475.0,54475.0,1304252,23.937978340000004
1616495100,54475.0,54504.0,54461.0,54499.5,3181517,58.396788930000035
1616495160,54499.5,54503.5,54486.0,54503.5,1880066,34.500732970000016
1616495220,54503.5,54506.5,54503.0,54506.5,1992736,36.559813320000025
1616495280,54506.5,54506.5,54506.0,54506.5,973197,17.854730790000012
1616495340,54506.5,54506.5,54435.0,54467.0,3339909,61.31461271000001
1616495400,54467.0,54512.5,54467.0,54512.0,5258624,96.50067683999997
1616495460,54512.0,54525.0,54500.0,54500.0,3545575,65.03590434000007
1616495520,54500.0,54506.5,54500.0,54500.5,942417,17.291569870000004
1616495580,54500.5,54526.5,54500.5,54526.5,1435647,26.335856550000035
1616495640,54526.5,54561.5,54526.0,54532.0,4213774,77.25907694999998
