dt,open,high,low,close,volume,turnover
1616492880,1683.15,1684.15,1683.1,1684.15,373979,222.08462697999997
1616492940,1684.15,1687.65,1684.15,1687.1,600395,356.01239783000017
1616493000,1687.1,1688.3,1687.05,1687.6,231838,137.36647939999986
1616493060,1687.6,1688,1687.4,1687.95,116312,68.92224291999999
1616493120,1687.95,1687.95,1687.7,1687.7,536403,317.81668311000004
1616493180,1687.7,1687.75,1687.65,1687.75,53142,31.487646650000006
1616493240,1687.75,1689.95,1687.75,1688.15,156473,92.64788335999994
1616493300,1688.15,1688.15,1686.05,1687,260139,154.19671501999994
1616493360,1687,1687.05,1687,1687.05,72950,43.24199312000002
1616493420,1687.05,1687.05,1685.65,1685.8,170823,101.29143300999999
1616493480,1685.8,1685.85,1685.8,1685.85,22388,13.28013054
1616493540,1685.85,1686.3,1685.8,1686.3,153182,90.84909304
1616493600,1686.3,1688.8,1686.3,1688.75,529525,313.65518671000007
1616493660,1688.75,1689.05,1688.75,1689.05,5509054,3261.71451179
1616493720,1689.05,1689.05,1687.35,1687.4,645619,382.40102188000014
1616493780,1687.4,1687.4,1687.35,1687.4,374670,222.0437260699999
1616493840,1687.4,1687.4,1686.8,1686.85,930764,551.7210759100001
1616493900,1686.85,1687.55,1686.8,1687.55,513377,304.30165079999995
1616493960,1687.55,1687.95,1687.55,1687.95,90364,53.54484142
1616494020,1687.95,1688,1687.85,1687.85,498730,295.47572139
1616494080,1687.85,1690.5,1687.85,1690.5,661695,391.51691272999994
1616494140,1690.5,1693,1690.35,1692.75,1298333,767.2840108200003
1616494200,1692.75,1692.75,1690.95,1690.95,2120051,1253.0816643199996
1616494260,1690.95,1691,1690.55,1690.6,324543,191.9515302199999
1616494320,1690.6,1692.3,1690.55,1692.25,756668,447.3869130399998
1616494380,1692.25,1692.3,1690.55,1690.6,562338,332.39133305999985
1616494440,1690.6,1691.15,1690.2,1691.1,125872,74.46515537000005
1616494500,1691.1,1692,1691.1,1692,420198,248.35737177
1616494560,1692,1692,1690.65,1690.65,234594,138.69191341000004
1616494620,1690.65,1690.7,1690.05,1690.3,169368,100.19767435
1616494680,1690.3,1690.35,1689.35,1689.35,161568,95.60380917999993
1616494740,1689.35,1689.9,1689.35,1689.85,171553,101.53145800000003
1616494800,1689.85,1690.5,1689.85,1690.45,109995,65.08125883000001
1616494860,1690.45,1690.5,1690,1690,31249,18.488757680000003
1616494920,1690,1690.05,1688.75,1688.75,271247,160.58988920000004
1616494980,1688.75,1688.8,1686.5,1686.65,848889,502.98968398
1616495040,1686.65,1686.7,1685.05,1685.1,809014,479.81935398000013
1616495100,1685.1,1685.6,1685.05,1685.55,137878,81.81766309999999
1616495160,1685.55,1687.45,1685.55,1687.45,179203,106.23768973000001
1616495220,1687.45,1687.6,1687.45,1687.6,43691,25.889564909999994
1616495280,1687.6,1687.6,1687.55,1687.6,78254,46.37032719999999
1616495340,1687.6,1687.6,1686,1686,129009,76.49666461999998
1616495400,1686,1686.45,1686,1686.45,39897,23.662996899999992
1616495460,1686.45,1686.5,1686.45,1686.5,12929,7.66628591
1616495520,1686.5,1686.5,1686.45,1686.5,8180,4.85031691
1616495580,1686.5,1687.25,1686.45,1687.25,275241,163.17172324999999
1616495640,1687.25,1688.1,1686.75,1687.6,224075,132.76474936999998
1616495700,1687.6,1687.8,1687.25,1687.25,12839,7.60763432
1616495760,1687.25,1687.3,1687,1687.05,119375,70.75697694
1616495820,1687.05,1687.05,1686.65,1687,109924,65.16255819000001
1616495880,1687,1688,1687,1688,129666,76.81861203999998
1616495940,1688,1688,1687,1687,218691,129.58555382999995
1616496000,1687,1687.05,1686.35,1686.35,211230,125.24381975
1616496060,1686.35,1688.05,1686.3,1688.05,240163,142.39973584000012
1616496120,1688.05,1690.95,1688.05,1690.9,5754089,3404.2058884799985
1616496180,1690.9,1690.9,1688.9,1688.95,965655,571.3347467599998
1616496240,1688.95,1688.95,1687.5,1687.5,465725,275.87327287
1616496300,1687.5,1689.7,1687.5,1689.65,94186,55.770114019999994
1616496360,1689.65,1689.85,1689.25,1689.3,1216259,719.8298388599997
1616496420,1689.3,1689.3,1687.5,1688.4,325409,192.76897914999998
1616496480,1688.4,1688.95,1688.4,1688.9,144449,85.54645796000003
1616496540,1688.9,1691.45,1688.9,1691.4,325085,192.31171777
1616496600,1691.4,1691.6,1690.1,1690.6,93583,55.354384569999986
1616496660,1690.6,1691,1690.2,1690.85,179756,106.33978594999999
1616496720,1690.85,1690.85,1690,1690.2,67805,40.11789460000001
1616496780,1690.2,1690.25,1690.2,1690.2,50613,29.94488536
1616496840,1690.2,1690.25,1690.2,1690.25,105266,62.27976931999999
1616496900,1690.25,1690.25,1689.65,1689.7,414197,245.09859048000007
1616496960,1689.7,1690.25,1689.7,1690.2,113696,67.28216240999994
1616497020,1690.2,1691.55,1690.2,1691.55,220412,130.33382016000002
1616497080,1691.55,1691.55,1691.5,1691.5,16291,9.630847229999999
1616497140,1691.5,1691.55,1690.8,1690.85,100115,59.19684274999996
1616497200,1690.85,1692.1,1690.85,1692.1,375166,221.73113416
1616497260,1692.1,1692.1,1691.85,1691.85,111387,65.83327119
1616497320,1691.85,1691.9,1690.55,1691.15,160841,95.11052669000001
1616497380,1691.15,1692,1691.1,1691.95,234432,138.60475365
1616497440,1691.95,1694.95,1691.95,1694.45,945122,558.1220157699997
1616497500,1694.45,1694.95,1694.4,1694.95,104903,61.8955525900001
1616497560,1694.95,1695.25,1694.2,1694.25,175378,103.47493189999997
1616497620,1694.25,1694.25,1692.55,1692.6,137656,81.30652589999998
1616497680,1692.6,1692.6,1689.65,1689.8,370842,219.31564938000008
1616497740,1689.8,1690.75,1689.65,1690.7,253133,149.79506748999998
1616497800,1690.7,1691.7,1690.7,1691.7,151235,89.43148864999995
1616497860,1691.7,1691.7,1690,1690,132750,78.52534768
1616497920,1690,1691.2,1690,1691.15,104238,61.659814119999986
1616497980,1691.15,1691.9,1691.1,1691.35,170272,100.66402020999999
1616498040,1691.35,1691.8,1691.35,1691.75,93046,54.999658190000005
1616498100,1691.75,1691.8,1690.55,1690.95,386663,228.68727483
1616498160,1690.95,1691.9,1690.95,1691.9,194147,114.79243130000002
1616498220,1691.9,1693.1,1691.85,1692.95,59312,35.03741252
1616498280,1692.95,1693.1,1692.95,1693.1,96460,56.97243459999999
1616498340,1693.1,1693.1,1692.15,1692.15,78458,46.35595425999999
1616498400,1692.15,1693.1,1692.15,1693.05,148208,87.55079562
1616498460,1693.05,1693.45,1693.05,1693.45,139537,82.39961771000002
1616498520,1693.45,1693.8,1693.45,1693.8,157745,93.14281815000002
1616498580,1693.8,1694.15,1693.8,1694.15,631757,372.97362173999994
1616498640,1694.15,1695.6,1694.1,1695.35,373916,220.56896506000004
1616498700,1695.35,1695.65,1695.3,1695.35,166506,98.20898353999999
1616498760,1695.35,1695.4,1694.4,1694.4,459260,270.97251859
1616498820,1694.4,1694.45,1693.5,1693.55,256543,151.42068802999995
1616498880,1693.55,1693.55,1692.5,1692.55,127581,75.35998695000002
1616498940,1692.55,1692.55,1692.5,1692.5,10354,6.1175764500000005
1616499000,1692.5,1692.95,1692.5,1692.6,94547,55.850811179999994
1616499060,1692.6,1693.5,1692.55,1693.45,183130,108.19241897999997
1616499120,1693.45,1696.35,1693.45,1696.3,544877,321.40498262000006
1616499180,1696.3,1696.4,1695.7,1695.75,657047,387.34866786000015
1616499240,1695.75,1695.75,1693.9,1693.95,68484,40.41254115000003
1616499300,1693.95,1693.95,1691.85,1692.6,783007,462.59568602999985
1616499360,1692.6,1693.75,1692.55,1693.7,118859,70.20385939000003
1616499420,1693.7,1693.9,1693.7,1693.85,125461,74.07341491999998
1616499480,1693.85,1694.25,1693.85,1694.1,54483,32.16013416
1616499540,1694.1,1694.1,1692.55,1692.8,123215,72.77724096999997
1616499600,1692.8,1693.75,1692.75,1693.75,110048,64.98652496000001
1616499660,1693.75,1693.75,1693.7,1693.7,1276,0.75338016
1616499720,1693.7,1693.75,1693.5,1693.55,714315,421.74244887000043
1616499780,1693.55,1693.55,1690.85,1690.9,449545,265.69838851000003
1616499840,1690.9,1690.9,1690.05,1690.2,635930,376.22066858000005
1616499900,1690.2,1690.7,1690,1690,650368,384.78437793000006
1616499960,1690,1690,1685.7,1687.75,1659093,982.4758195899997
